"hgnc_symbol","ensembl_gene_id","entrezgene_id","description","gene_biotype","transcript_length"
"INSR","ENSG00000171105",3643,"insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]","protein_coding",9463
"MFN1","ENSG00000171109",55669,"mitofusin 1 [Source:HGNC Symbol;Acc:HGNC:18262]","protein_coding",5212
"GIMAP8","ENSG00000171115",155038,"GTPase, IMAP family member 8 [Source:HGNC Symbol;Acc:HGNC:21792]","protein_coding",4185
"HSFX1","ENSG00000171116",100506164,"heat shock transcription factor family, X-linked 1 [Source:HGNC Symbol;Acc:HGNC:29603]","protein_coding",1963
"NRTN","ENSG00000171119",4902,"neurturin [Source:HGNC Symbol;Acc:HGNC:8007]","protein_coding",1528
"KCNMB3","ENSG00000171121",27094,"potassium calcium-activated channel subfamily M regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6287]","protein_coding",7246
"FUT3","ENSG00000171124",2525,"fucosyltransferase 3 (Lewis blood group) [Source:HGNC Symbol;Acc:HGNC:4014]","protein_coding",2565
"KCNG3","ENSG00000171126",170850,"potassium voltage-gated channel modifier subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:18306]","protein_coding",3709
"ATP6V0E2","ENSG00000171130",155066,"ATPase H+ transporting V0 subunit e2 [Source:HGNC Symbol;Acc:HGNC:21723]","protein_coding",4146
"PRKCE","ENSG00000171132",5581,"protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]","protein_coding",5749
"OR2K2","ENSG00000171133",26248,"olfactory receptor family 2 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:8264]","protein_coding",1373
"JAGN1","ENSG00000171135",84522,"jagunal homolog 1 [Source:HGNC Symbol;Acc:HGNC:26926]","protein_coding",1637
"RLN3","ENSG00000171136",117579,"relaxin 3 [Source:HGNC Symbol;Acc:HGNC:17135]","protein_coding",1089
"TADA3","ENSG00000171148",10474,"transcriptional adaptor 3 [Source:HGNC Symbol;Acc:HGNC:19422]","protein_coding",2554
"SOCS5","ENSG00000171150",9655,"suppressor of cytokine signaling 5 [Source:HGNC Symbol;Acc:HGNC:16852]","protein_coding",4771
"C1GALT1C1","ENSG00000171155",29071,"C1GALT1 specific chaperone 1 [Source:HGNC Symbol;Acc:HGNC:24338]","protein_coding",1636
"BBLN","ENSG00000171159",79095,"bublin coiled coil protein [Source:HGNC Symbol;Acc:HGNC:17823]","protein_coding",1570
"MORN4","ENSG00000171160",118812,"MORN repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:24001]","protein_coding",2333
"ZNF672","ENSG00000171161",79894,"zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]","protein_coding",3045
"ZNF692","ENSG00000171163",55657,"zinc finger protein 692 [Source:HGNC Symbol;Acc:HGNC:26049]","protein_coding",2704
"NAIF1","ENSG00000171169",203245,"nuclear apoptosis inducing factor 1 [Source:HGNC Symbol;Acc:HGNC:25446]","protein_coding",3398
"RBKS","ENSG00000171174",64080,"ribokinase [Source:HGNC Symbol;Acc:HGNC:30325]","protein_coding",2151
"OR2M4","ENSG00000171180",26245,"olfactory receptor family 2 subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:8270]","protein_coding",5934
"GRIK1","ENSG00000171189",2897,"glutamate ionotropic receptor kainate type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4579]","protein_coding",5861
"MUC7","ENSG00000171195",4589,"mucin 7, secreted [Source:HGNC Symbol;Acc:HGNC:7518]","protein_coding",2540
"OPRPN","ENSG00000171199",58503,"opiorphin prepropeptide [Source:HGNC Symbol;Acc:HGNC:17279]","protein_coding",983
"SMR3B","ENSG00000171201",10879,"submaxillary gland androgen regulated protein 3B [Source:HGNC Symbol;Acc:HGNC:17326]","protein_coding",732
"TMEM126A","ENSG00000171202",84233,"transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]","protein_coding",759
"TMEM126B","ENSG00000171204",55863,"transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883]","protein_coding",1388
"TRIM8","ENSG00000171206",81603,"tripartite motif containing 8 [Source:HGNC Symbol;Acc:HGNC:15579]","protein_coding",7575
"NETO2","ENSG00000171208",81831,"neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]","protein_coding",7429
"CSN3","ENSG00000171209",1448,"casein kappa [Source:HGNC Symbol;Acc:HGNC:2446]","protein_coding",878
"CLDN20","ENSG00000171217",49861,"claudin 20 [Source:HGNC Symbol;Acc:HGNC:2042]","protein_coding",1209
"CDC42BPG","ENSG00000171219",55561,"CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]","protein_coding",6161
"SCAND1","ENSG00000171222",51282,"SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566]","protein_coding",1727
"JUNB","ENSG00000171223",3726,"JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]","protein_coding",1830
"FAM241B","ENSG00000171224",219738,"family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]","protein_coding",1073
"TMEM37","ENSG00000171227",140738,"transmembrane protein 37 [Source:HGNC Symbol;Acc:HGNC:18216]","protein_coding",1687
"UGT2B7","ENSG00000171234",7364,"UDP glucuronosyltransferase family 2 member B7 [Source:HGNC Symbol;Acc:HGNC:12554]","protein_coding",1888
"LRG1","ENSG00000171236",116844,"leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:29480]","protein_coding",2605
"SHCBP1","ENSG00000171241",79801,"SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]","protein_coding",5177
"SOSTDC1","ENSG00000171243",25928,"sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]","protein_coding",2411
"NPTX1","ENSG00000171246",4884,"neuronal pentraxin 1 [Source:HGNC Symbol;Acc:HGNC:7952]","protein_coding",5439
"FAM98B","ENSG00000171262",283742,"family with sequence similarity 98 member B [Source:HGNC Symbol;Acc:HGNC:26773]","protein_coding",4388
"ZNF439","ENSG00000171291",90594,"zinc finger protein 439 [Source:HGNC Symbol;Acc:HGNC:20873]","protein_coding",2622
"ZNF440","ENSG00000171295",126070,"zinc finger protein 440 [Source:HGNC Symbol;Acc:HGNC:20874]","protein_coding",4215
"GAA","ENSG00000171298",2548,"alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]","protein_coding",3826
"CANT1","ENSG00000171302",124583,"calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]","protein_coding",3534
"KCNK3","ENSG00000171303",3777,"potassium two pore domain channel subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:6278]","protein_coding",6191
"ZDHHC16","ENSG00000171307",84287,"zinc finger DHHC-type palmitoyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:20714]","protein_coding",1977
"CHST11","ENSG00000171310",50515,"carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]","protein_coding",5734
"EXOSC1","ENSG00000171311",51013,"exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]","protein_coding",2113
"PGAM1","ENSG00000171314",5223,"phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]","protein_coding",1802
"CHD7","ENSG00000171316",55636,"chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]","protein_coding",11606
"ESCO2","ENSG00000171320",157570,"establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]","protein_coding",3805
"KRT19","ENSG00000171345",3880,"keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]","protein_coding",1390
"KRT15","ENSG00000171346",3866,"keratin 15 [Source:HGNC Symbol;Acc:HGNC:6421]","protein_coding",3758
"LURAP1","ENSG00000171357",541468,"leucine rich adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:32327]","protein_coding",1849
"KRT38","ENSG00000171360",8687,"keratin 38 [Source:HGNC Symbol;Acc:HGNC:6456]","protein_coding",2691
"CLCN5","ENSG00000171365",1184,"chloride voltage-gated channel 5 [Source:HGNC Symbol;Acc:HGNC:2023]","protein_coding",10108
"TPPP","ENSG00000171368",11076,"tubulin polymerization promoting protein [Source:HGNC Symbol;Acc:HGNC:24164]","protein_coding",5979
"KCND3","ENSG00000171385",3752,"potassium voltage-gated channel subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:6239]","protein_coding",7619
"APLN","ENSG00000171388",8862,"apelin [Source:HGNC Symbol;Acc:HGNC:16665]","protein_coding",3224
"KRTAP4-4","ENSG00000171396",84616,"keratin associated protein 4-4 [Source:HGNC Symbol;Acc:HGNC:16928]","protein_coding",1100
"KRT13","ENSG00000171401",3860,"keratin 13 [Source:HGNC Symbol;Acc:HGNC:6415]","protein_coding",1835
"XAGE3","ENSG00000171402",170626,"X antigen family member 3 [Source:HGNC Symbol;Acc:HGNC:14618]","protein_coding",512
"KRT9","ENSG00000171403",3857,"keratin 9 [Source:HGNC Symbol;Acc:HGNC:6447]","protein_coding",2296
"XAGE5","ENSG00000171405",170627,"X antigen family member 5 [Source:HGNC Symbol;Acc:HGNC:30930]","protein_coding",870
"PDE7B","ENSG00000171408",27115,"phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]","protein_coding",5385
"MRPL36","ENSG00000171421",64979,"mitochondrial ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:14490]","protein_coding",793
"ZNF581","ENSG00000171425",51545,"zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017]","protein_coding",1324
"NAT1","ENSG00000171428",9,"N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7645]","protein_coding",2280
"KRT20","ENSG00000171431",54474,"keratin 20 [Source:HGNC Symbol;Acc:HGNC:20412]","protein_coding",1804
"GLOD5","ENSG00000171433",392465,"glyoxalase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:33358]","protein_coding",740
"KSR2","ENSG00000171435",283455,"kinase suppressor of ras 2 [Source:HGNC Symbol;Acc:HGNC:18610]","protein_coding",17775
"ZNF524","ENSG00000171443",147807,"zinc finger protein 524 [Source:HGNC Symbol;Acc:HGNC:28322]","protein_coding",1260
"MCC","ENSG00000171444",4163,"MCC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:6935]","protein_coding",8295
"KRT27","ENSG00000171446",342574,"keratin 27 [Source:HGNC Symbol;Acc:HGNC:30841]","protein_coding",1628
"ZBTB26","ENSG00000171448",57684,"zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:HGNC:23383]","protein_coding",4455
"CDK5R2","ENSG00000171450",8941,"cyclin dependent kinase 5 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:1776]","protein_coding",2490
"DSEL","ENSG00000171451",92126,"dermatan sulfate epimerase like [Source:HGNC Symbol;Acc:HGNC:18144]","protein_coding",9266
"POLR1C","ENSG00000171453",9533,"RNA polymerase I and III subunit C [Source:HGNC Symbol;Acc:HGNC:20194]","protein_coding",2444
"ASXL1","ENSG00000171456",171023,"ASXL transcriptional regulator 1 [Source:HGNC Symbol;Acc:HGNC:18318]","protein_coding",8056
"OR1L6","ENSG00000171459",392390,"olfactory receptor family 1 subfamily L member 6 [Source:HGNC Symbol;Acc:HGNC:8218]","protein_coding",1044
"DLK2","ENSG00000171462",65989,"delta like non-canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:21113]","protein_coding",2038
"ZNF562","ENSG00000171466",54811,"zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950]","protein_coding",12639
"ZNF318","ENSG00000171467",24149,"zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578]","protein_coding",8210
"ZNF561","ENSG00000171469",93134,"zinc finger protein 561 [Source:HGNC Symbol;Acc:HGNC:28684]","protein_coding",4529
"WIPF2","ENSG00000171475",147179,"WAS/WASL interacting protein family member 2 [Source:HGNC Symbol;Acc:HGNC:30923]","protein_coding",7492
"HOPX","ENSG00000171476",84525,"HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]","protein_coding",3203
"SPACA5B","ENSG00000171478",729201,"sperm acrosome associated 5B [Source:HGNC Symbol;Acc:HGNC:19142]","protein_coding",633
"OR1L3","ENSG00000171481",26735,"olfactory receptor family 1 subfamily L member 3 [Source:HGNC Symbol;Acc:HGNC:8215]","protein_coding",975
"NLRP5","ENSG00000171487",126206,"NLR family pyrin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21269]","protein_coding",3885
"LRRC8C","ENSG00000171488",84230,"leucine rich repeat containing 8 VRAC subunit C [Source:HGNC Symbol;Acc:HGNC:25075]","protein_coding",7170
"SPACA5","ENSG00000171489",389852,"sperm acrosome associated 5 [Source:HGNC Symbol;Acc:HGNC:31353]","protein_coding",1383
"RSL1D1","ENSG00000171490",26156,"ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534]","protein_coding",5440
"LRRC8D","ENSG00000171492",55144,"leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]","protein_coding",3950
"MROH2B","ENSG00000171495",133558,"maestro heat like repeat family member 2B [Source:HGNC Symbol;Acc:HGNC:26857]","protein_coding",5280
"OR1L8","ENSG00000171496",138881,"olfactory receptor family 1 subfamily L member 8 [Source:HGNC Symbol;Acc:HGNC:15110]","protein_coding",2024
"PPID","ENSG00000171497",5481,"peptidylprolyl isomerase D [Source:HGNC Symbol;Acc:HGNC:9257]","protein_coding",1830
"OR1N2","ENSG00000171501",138882,"olfactory receptor family 1 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15111]","protein_coding",1103
"COL24A1","ENSG00000171502",255631,"collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]","protein_coding",6834
"ETFDH","ENSG00000171503",2110,"electron transfer flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483]","protein_coding",6777
"OR1N1","ENSG00000171505",138883,"olfactory receptor family 1 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:8221]","protein_coding",936
"RXFP1","ENSG00000171509",59350,"relaxin family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718]","protein_coding",3930
"LPAR3","ENSG00000171517",23566,"lysophosphatidic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:14298]","protein_coding",3515
"PTGER4","ENSG00000171522",5734,"prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596]","protein_coding",3431
"TBCA","ENSG00000171530",6902,"tubulin folding cofactor A [Source:HGNC Symbol;Acc:HGNC:11579]","protein_coding",2392
"NEUROD2","ENSG00000171532",4761,"neuronal differentiation 2 [Source:HGNC Symbol;Acc:HGNC:7763]","protein_coding",6242
"MAP6","ENSG00000171533",4135,"microtubule associated protein 6 [Source:HGNC Symbol;Acc:HGNC:6868]","protein_coding",4329
"OTP","ENSG00000171540",23440,"orthopedia homeobox [Source:HGNC Symbol;Acc:HGNC:8518]","protein_coding",2694
"ECEL1","ENSG00000171551",9427,"endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147]","protein_coding",2965
"BCL2L1","ENSG00000171552",598,"BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]","protein_coding",3257
"FGG","ENSG00000171557",2266,"fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]","protein_coding",2072
"FGA","ENSG00000171560",2243,"fibrinogen alpha chain [Source:HGNC Symbol;Acc:HGNC:3661]","protein_coding",3654
"OR2AT4","ENSG00000171561",341152,"olfactory receptor family 2 subfamily AT member 4 [Source:HGNC Symbol;Acc:HGNC:19620]","protein_coding",8795
"FGB","ENSG00000171564",2244,"fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]","protein_coding",3641
"PLRG1","ENSG00000171566",5356,"pleiotropic regulator 1 [Source:HGNC Symbol;Acc:HGNC:9089]","protein_coding",3317
"ZNF584","ENSG00000171574",201514,"zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318]","protein_coding",3436
"DSCAM","ENSG00000171587",1826,"DS cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:3039]","protein_coding",8571
"DNAI2","ENSG00000171595",64446,"dynein axonemal intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:18744]","protein_coding",2475
"NMUR1","ENSG00000171596",10316,"neuromedin U receptor 1 [Source:HGNC Symbol;Acc:HGNC:4518]","protein_coding",3221
"CLSTN1","ENSG00000171603",22883,"calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]","protein_coding",4760
"CXXC5","ENSG00000171604",51523,"CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]","protein_coding",2601
"ZNF274","ENSG00000171606",10782,"zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068]","protein_coding",4852
"PIK3CD","ENSG00000171608",5293,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]","protein_coding",5412
"PTCRA","ENSG00000171611",171558,"pre T cell antigen receptor alpha [Source:HGNC Symbol;Acc:HGNC:21290]","protein_coding",1125
"SLC25A33","ENSG00000171612",84275,"solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681]","protein_coding",3865
"ENC1","ENSG00000171617",8507,"ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]","protein_coding",7285
"SPSB1","ENSG00000171621",80176,"splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]","protein_coding",3106
"P2RY6","ENSG00000171631",5031,"pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]","protein_coding",8924
"BPTF","ENSG00000171634",2186,"bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]","protein_coding",11789
"S100Z","ENSG00000171643",170591,"S100 calcium binding protein Z [Source:HGNC Symbol;Acc:HGNC:30367]","protein_coding",1553
"ZIK1","ENSG00000171649",284307,"zinc finger protein interacting with K protein 1 [Source:HGNC Symbol;Acc:HGNC:33104]","protein_coding",4291
"GPR82","ENSG00000171657",27197,"G protein-coupled receptor 82 [Source:HGNC Symbol;Acc:HGNC:4533]","protein_coding",3318
"GPR34","ENSG00000171659",2857,"G protein-coupled receptor 34 [Source:HGNC Symbol;Acc:HGNC:4490]","protein_coding",1926
"SHANK2-AS3","ENSG00000171671",220070,"SHANK2 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:25098]","lncRNA",1683
"PLEKHG5","ENSG00000171680",57449,"pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]","protein_coding",4191
"ATF7IP","ENSG00000171681",55729,"activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]","protein_coding",8823
"LKAAEAR1","ENSG00000171695",198437,"LKAAEAR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:33718]","protein_coding",868
"RGS19","ENSG00000171700",10287,"regulator of G protein signaling 19 [Source:HGNC Symbol;Acc:HGNC:13735]","protein_coding",1619
"TCEA2","ENSG00000171703",6919,"transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]","protein_coding",2357
"DEFB4A","ENSG00000171711",1673,"defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]","protein_coding",337
"ANO5","ENSG00000171714",203859,"anoctamin 5 [Source:HGNC Symbol;Acc:HGNC:27337]","protein_coding",7315
"HDAC3","ENSG00000171720",8841,"histone deacetylase 3 [Source:HGNC Symbol;Acc:HGNC:4854]","protein_coding",1952
"SPATA46","ENSG00000171722",284680,"spermatogenesis associated 46 [Source:HGNC Symbol;Acc:HGNC:27648]","protein_coding",1695
"GPHN","ENSG00000171723",10243,"gephyrin [Source:HGNC Symbol;Acc:HGNC:15465]","protein_coding",4193
"VAT1L","ENSG00000171724",57687,"vesicle amine transport 1 like [Source:HGNC Symbol;Acc:HGNC:29315]","protein_coding",3791
"TMEM51","ENSG00000171729",55092,"transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488]","protein_coding",1971
"CAMTA1","ENSG00000171735",23261,"calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]","protein_coding",8314
"LGALS4","ENSG00000171747",3960,"galectin 4 [Source:HGNC Symbol;Acc:HGNC:6565]","protein_coding",1345
"LRRC34","ENSG00000171757",151827,"leucine rich repeat containing 34 [Source:HGNC Symbol;Acc:HGNC:28408]","protein_coding",3787
"PAH","ENSG00000171759",5053,"phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]","protein_coding",3759
"AFG2B","ENSG00000171763",79029,"AFG2 AAA ATPase homolog B [Source:HGNC Symbol;Acc:HGNC:28762]","protein_coding",2561
"GATM","ENSG00000171766",2628,"glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]","protein_coding",4323
"SYCE1","ENSG00000171772",93426,"synaptonemal complex central element protein 1 [Source:HGNC Symbol;Acc:HGNC:28852]","protein_coding",2479
"NXNL1","ENSG00000171773",115861,"nucleoredoxin like 1 [Source:HGNC Symbol;Acc:HGNC:25179]","protein_coding",918
"RASGRP4","ENSG00000171777",115727,"RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:HGNC:18958]","protein_coding",4074
"NHLH1","ENSG00000171786",4807,"nescient helix-loop-helix 1 [Source:HGNC Symbol;Acc:HGNC:7817]","protein_coding",2557
"SLFNL1","ENSG00000171790",200172,"schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]","protein_coding",4310
