,Gene,Gene ID,Gene Length
10930,PGP,ENSG00000184207,3248
10931,PGPEP1,ENSG00000130517,29353
10932,PGPEP1L,ENSG00000183571,39564
10933,PGR,ENSG00000082175,100190
10934,PGRMC1,ENSG00000101856,8222
10935,PGRMC2,ENSG00000164040,19593
10936,PGS1,ENSG00000087157,46466
10937,PHACTR1,ENSG00000112137,574135
10938,PHACTR2,ENSG00000112419,294341
10939,PHACTR3,ENSG00000087495,270203
10940,PHACTR4,ENSG00000204138,130783
10941,PHAX,ENSG00000164902,26328
10942,PHC1,ENSG00000111752,27572
10943,PHC2,ENSG00000134686,107473
10944,PHC3,ENSG00000173889,95018
10945,PHEX,ENSG00000102174,462389
10946,PHF1,ENSG00000112511,6055
10947,PHF10,ENSG00000130024,21665
10948,PHF11,ENSG00000136147,33372
10949,PHF12,ENSG00000109118,46522
10950,PHF13,ENSG00000116273,10300
10951,PHF14,ENSG00000106443,196288
10952,PHF19,ENSG00000119403,39246
10953,PHF2,ENSG00000197724,103004
10954,PHF20,ENSG00000025293,178397
10955,PHF20L1,ENSG00000129292,73450
10956,PHF21A,ENSG00000135365,192136
10957,PHF21B,ENSG00000056487,128844
10958,PHF23,ENSG00000040633,4694
10959,PHF3,ENSG00000118482,143535
10960,PHF5A,ENSG00000100410,8976
10961,PHF6,ENSG00000156531,55504
10962,PHF7,ENSG00000010318,12982
10963,PHF8,ENSG00000172943,112283
10964,PHGDH,ENSG00000092621,95808
10965,PHIP,ENSG00000146247,143869
10966,PHKA1,ENSG00000067177,135506
10967,PHKA2,ENSG00000044446,91817
10968,PHKB,ENSG00000102893,240401
10969,PHKG1,ENSG00000164776,12714
10970,PHKG2,ENSG00000156873,12884
10971,PHLDA1,ENSG00000139289,6330
10972,PHLDA2,ENSG00000181649,1148
10973,PHLDA3,ENSG00000174307,4960
10974,PHLDB1,ENSG00000019144,51592
10975,PHLDB2,ENSG00000144824,244021
10976,PHLDB3,ENSG00000176531,30595
10977,PHLPP1,ENSG00000081913,264893
10978,PHLPP2,ENSG00000040199,86867
10979,PHOSPHO1,ENSG00000173868,7422
10980,PHOSPHO2,ENSG00000144362,7255
10981,PHOX2A,ENSG00000165462,6588
10982,PHOX2B,ENSG00000109132,4644
10983,PHPT1,ENSG00000054148,2304
10984,PHRF1,ENSG00000070047,35753
10985,PHTF1,ENSG00000116793,62659
10986,PHTF2,ENSG00000006576,158731
10987,PHYH,ENSG00000107537,24617
10988,PHYHIP,ENSG00000168490,12399
10989,PHYHIPL,ENSG00000165443,71132
10990,PI15,ENSG00000137558,30496
10991,PI16,ENSG00000164530,16575
10992,PI3,ENSG00000124102,1643
10993,PI4K2A,ENSG00000155252,35764
10994,PI4K2B,ENSG00000038210,118542
10995,PI4KA,ENSG00000241973,151727
10996,PI4KB,ENSG00000143393,35919
10997,PIAS1,ENSG00000033800,144295
10998,PIAS2,ENSG00000078043,116943
10999,PIAS3,ENSG00000131788,11315
11000,PIAS4,ENSG00000105229,31651
11001,PIBF1,ENSG00000083535,234329
11002,PICALM,ENSG00000073921,112708
11003,PICK1,ENSG00000100151,19391
11004,PID1,ENSG00000153823,420762
11005,PIEZO1,ENSG00000103335,69883
11006,PIEZO2,ENSG00000154864,483087
11007,PIF1,ENSG00000140451,10037
11008,PIGA,ENSG00000165195,16103
11009,PIGB,ENSG00000069943,36689
11010,PIGC,ENSG00000135845,73898
11011,PIGF,ENSG00000151665,36119
11012,PIGG,ENSG00000174227,40991
11013,PIGH,ENSG00000100564,18332
11014,PIGK,ENSG00000142892,130442
11015,PIGL,ENSG00000108474,134607
11016,PIGM,ENSG00000143315,7038
11017,PIGN,ENSG00000197563,281864
11018,PIGO,ENSG00000165282,11127
11019,PIGP,ENSG00000185808,10325
11020,PIGQ,ENSG00000007541,17115
11021,PIGR,ENSG00000162896,17945
11022,PIGS,ENSG00000087111,18412
11023,PIGT,ENSG00000124155,40851
11024,PIGU,ENSG00000101464,138249
11025,PIGV,ENSG00000060642,13606
11026,PIGW,ENSG00000277161,4324
11027,PIGX,ENSG00000163964,96233
11028,PYURF,ENSG00000145337,2779
11029,PIGZ,ENSG00000119227,22705
11030,PIH1D1,ENSG00000104872,7200
11031,PIH1D2,ENSG00000150773,11057
11032,PIK3AP1,ENSG00000155629,127200
11033,PIK3C2A,ENSG00000011405,130257
11034,PIK3C2B,ENSG00000133056,72178
11035,PIK3C2G,ENSG00000139144,405456
11036,PIK3C3,ENSG00000078142,132597
11037,PIK3CA,ENSG00000121879,91980
11038,PIK3CB,ENSG00000051382,182593
11039,PIK3CD,ENSG00000171608,99226
11040,PIK3CG,ENSG00000105851,43703
11041,PIK3IP1,ENSG00000100100,10941
11042,PIK3R1,ENSG00000145675,86082
11043,PIK3R2,ENSG00000105647,17378
11044,PIK3R3,ENSG00000117461,92897
11045,PIK3R4,ENSG00000196455,67896
11046,PIK3R5,ENSG00000141506,86802
11047,PIK3R6,ENSG00000276231,64956
11048,PIKFYVE,ENSG00000115020,92492
11049,PILRA,ENSG00000085514,32567
11050,PILRB,ENSG00000121716,15656
11051,PIM1,ENSG00000137193,5277
11052,PIM2,ENSG00000102096,5843
11053,PIM3,ENSG00000198355,3305
11054,PIN1,ENSG00000127445,14433
11055,PIN1P1,ENSG00000229359,301
11056,PIN1P1,ENSG00000293134,996
11057,PIN4,ENSG00000102309,121574
11058,PINK1,ENSG00000158828,18054
11059,PIP,ENSG00000159763,7663
11060,PIP4K2A,ENSG00000150867,179725
11061,PIP4K2B,ENSG00000276293,34436
11062,PIP4K2C,ENSG00000166908,12245
11063,PIP5K1A,ENSG00000143398,51588
11064,PIP5K1B,ENSG00000107242,303937
11065,PIP5K1C,ENSG00000186111,70286
11066,PIP5K1P1,ENSG00000219294,1656
11067,PIP5KL1,ENSG00000167103,9905
11068,PIPOX,ENSG00000179761,106704
11069,PIPSL,ENSG00000180764,2733
11070,PIR,ENSG00000087842,108766
11071,PIRT,ENSG00000233670,15618
11072,PISD,ENSG00000241878,43731
11073,PISRT1,ENSG00000281473,531
11074,PITHD1,ENSG00000057757,9815
11075,PITPNA,ENSG00000174238,45075
11076,PITPNB,ENSG00000180957,68466
11077,PITPNC1,ENSG00000154217,319976
11078,PITPNM1,ENSG00000110697,14504
11079,PITPNM2,ENSG00000090975,167611
11080,PITPNM3,ENSG00000091622,105293
11081,PITRM1,ENSG00000107959,35114
11082,PITX1,ENSG00000069011,7080
11083,PITX2,ENSG00000164093,24701
11084,PITX3,ENSG00000107859,11324
11085,PIWIL1,ENSG00000125207,34751
11086,PIWIL2,ENSG00000197181,82253
11087,PIWIL3,ENSG00000184571,55687
11088,PIWIL4,ENSG00000134627,77582
11089,PJA1,ENSG00000181191,4671
11090,PJA2,ENSG00000198961,75262
11091,PKD1,ENSG00000008710,47191
11092,PKD1L1,ENSG00000158683,208265
11093,PKD1L2,ENSG00000166473,119496
11094,PKD1L3,ENSG00000277481,70865
11095,PKD2,ENSG00000118762,70143
11096,PKD2L1,ENSG00000107593,42116
11097,PKD2L2,ENSG00000078795,54780
11098,PKDCC,ENSG00000162878,10497
11099,PKDREJ,ENSG00000130943,7681
11100,PKHD1,ENSG00000170927,472315
11101,PKHD1L1,ENSG00000205038,174747
11102,PKIA,ENSG00000171033,88928
11103,PKIB,ENSG00000135549,254457
11104,PKIG,ENSG00000168734,92463
11105,PKLR,ENSG00000143627,12146
11106,PKM,ENSG00000067225,32791
11107,PKMYT1,ENSG00000127564,12456
11108,PKN1,ENSG00000123143,38815
11109,PKN2,ENSG00000065243,152034
11110,PKN3,ENSG00000160447,18414
11111,PKNOX1,ENSG00000160199,59422
11112,PKNOX2,ENSG00000165495,268703
11113,PKP1,ENSG00000081277,49542
11114,PKP2,ENSG00000057294,106054
11115,PKP3,ENSG00000184363,12295
11116,PKP4,ENSG00000144283,225928
11117,PLA1A,ENSG00000144837,31937
11118,PLA2G10,ENSG00000069764,21761
11119,PLA2G12A,ENSG00000123739,20082
11120,PLA2G12B,ENSG00000138308,20045
11121,PLA2G15,ENSG00000103066,15755
11122,PLA2G1B,ENSG00000170890,5665
11123,PLA2G2A,ENSG00000188257,4986
11124,PLA2G2C,ENSG00000187980,25266
11125,PLA2G2D,ENSG00000117215,7628
11126,PLA2G2E,ENSG00000188784,3609
11127,PLA2G2F,ENSG00000158786,11059
11128,PLA2G3,ENSG00000100078,5702
11129,PLA2G4A,ENSG00000116711,160033
11130,PLA2G4C,ENSG00000105499,62975
11131,PLA2G4D,ENSG00000159337,27554
11132,PLA2G4E,ENSG00000188089,69797
11133,PLA2G4F,ENSG00000168907,17603
11134,PLA2G5,ENSG00000127472,63733
11135,PLA2G6,ENSG00000184381,103284
11136,PLA2G7,ENSG00000146070,31493
11137,PLA2R1,ENSG00000153246,130610
11138,PLAA,ENSG00000137055,43871
11139,PLAC1,ENSG00000170965,198485
11140,PLAC8,ENSG00000145287,77583
11141,PLAC8L1,ENSG00000173261,21265
11142,PLAC9,ENSG00000189129,13678
11143,PLAG1,ENSG00000181690,50416
11144,PLAGL1,ENSG00000118495,124300
11145,PLAGL2,ENSG00000126003,15240
11146,PLAT,ENSG00000104368,32992
11147,PLAU,ENSG00000122861,8320
11148,PLAUR,ENSG00000011422,24453
11149,PLB1,ENSG00000163803,186998
11150,PLBD1,ENSG00000121316,64223
11151,PLBD2,ENSG00000151176,33064
11152,PLCB1,ENSG00000182621,891110
11153,PLCB2,ENSG00000137841,29760
11154,PLCB3,ENSG00000149782,17621
11155,PLCB4,ENSG00000101333,436769
11156,PLCD1,ENSG00000187091,22147
11157,PLCD3,ENSG00000161714,24396
11158,PLCD4,ENSG00000115556,29330
11159,PLCE1,ENSG00000138193,338893
11160,PLCG1,ENSG00000124181,59842
11161,PLCG2,ENSG00000197943,224438
11162,PLCH1,ENSG00000114805,369492
11163,PLCH2,ENSG00000149527,79553
11164,PLCL1,ENSG00000115896,767989
11165,PLCL2,ENSG00000154822,287954
11166,PLCXD1,ENSG00000182378,27035
11167,PLCXD1,ENSG00000292344,27035
11168,PLCXD2,ENSG00000240891,171772
11169,PLCXD3,ENSG00000182836,203650
11170,PLCZ1,ENSG00000139151,54932
11171,PLD1,ENSG00000075651,210547
11172,PLD2,ENSG00000129219,16283
11173,PLD3,ENSG00000105223,41017
11174,PLD4,ENSG00000166428,13049
11175,PLD5,ENSG00000180287,441712
11176,PLD6,ENSG00000179598,5339
11177,BLOC1S6,ENSG00000104164,28732
11178,PLEC,ENSG00000178209,61582
11179,PLEK,ENSG00000115956,32172
11180,PLEK2,ENSG00000100558,25184
11181,PLEKHA1,ENSG00000107679,57659
11182,PLEKHA2,ENSG00000169499,72678
11183,PLEKHA3,ENSG00000116095,36007
11184,PLEKHA4,ENSG00000105559,31526
11185,PLEKHA5,ENSG00000052126,246732
11186,PLEKHA6,ENSG00000143850,159362
11187,PLEKHA7,ENSG00000166689,237119
11188,PLEKHA8,ENSG00000106086,103080
11189,PLEKHA8P1,ENSG00000134297,1524
11190,PLEKHA8P1,ENSG00000293316,76303
11191,PLEKHB1,ENSG00000021300,16642
11192,PLEKHB2,ENSG00000115762,248863
11193,PLEKHD1,ENSG00000175985,46860
11194,PLEKHF2,ENSG00000175895,41057
11195,PLEKHG1,ENSG00000120278,243783
11196,PLEKHG2,ENSG00000090924,15747
11197,PLEKHG3,ENSG00000126822,46148
11198,PLEKHG4,ENSG00000196155,11990
11199,PLEKHG4B,ENSG00000153404,97805
11200,PLEKHG5,ENSG00000171680,52953
11201,PLEKHG6,ENSG00000008323,18071
11202,PLEKHG7,ENSG00000187510,69613
11203,PLEKHH1,ENSG00000054690,56323
11204,PLEKHH2,ENSG00000152527,130728
11205,PLEKHH3,ENSG00000068137,9081
11206,PLEKHJ1,ENSG00000104886,7621
11207,PLEKHM1,ENSG00000225190,54859
11208,PLEKHM2,ENSG00000116786,50450
11209,PLEKHM3,ENSG00000178385,204240
11210,PLEKHN1,ENSG00000187583,9384
11211,PLEKHO1,ENSG00000023902,15538
11212,PLEKHO2,ENSG00000241839,26120
11213,PLG,ENSG00000122194,51904
11214,PLGLA,ENSG00000240935,10694
11215,PLIN1,ENSG00000166819,15061
11216,PLIN2,ENSG00000147872,40916
11217,PLIN3,ENSG00000105355,29354
11218,PLIN4,ENSG00000167676,16295
11219,PLIN5,ENSG00000214456,12694
11220,PLK1,ENSG00000166851,12712
11221,PLK2,ENSG00000145632,6158
11222,PLK3,ENSG00000173846,5619
11223,PLK4,ENSG00000142731,18332
11224,PLLP,ENSG00000102934,36126
11225,PLN,ENSG00000198523,13421
11226,PLOD1,ENSG00000083444,41334
11227,PLOD2,ENSG00000152952,128587
11228,PLOD3,ENSG00000106397,12444
11229,PLP1,ENSG00000123560,18902
11230,PLP2,ENSG00000102007,3338
11231,PLRG1,ENSG00000171566,15396
11232,PLS1,ENSG00000120756,117272
11233,PLS3,ENSG00000102024,89688
11234,PLSCR1,ENSG00000188313,29677
11235,PLSCR2,ENSG00000163746,104571
11236,PLSCR3,ENSG00000187838,5116
11237,PLSCR4,ENSG00000114698,58845
11238,PLSCR5,ENSG00000231213,28792
11239,PLTP,ENSG00000100979,13535
11240,PLVAP,ENSG00000130300,25893
11241,PLXDC1,ENSG00000161381,91082
11242,PLXDC2,ENSG00000120594,473618
11243,PLXNA1,ENSG00000114554,54697
11244,PLXNA2,ENSG00000076356,222143
11245,PLXNA3,ENSG00000130827,19499
11246,PLXNA4,ENSG00000221866,525349
11247,PLXNB1,ENSG00000164050,26233
11248,PLXNB2,ENSG00000196576,32668
11249,PLXNB3,ENSG00000198753,15151
11250,PLXNC1,ENSG00000136040,159099
11251,PLXND1,ENSG00000004399,51463
11252,PM20D1,ENSG00000162877,22108
11253,PM20D2,ENSG00000146281,19511
11254,PMAIP1,ENSG00000141682,4310
11255,PMCH,ENSG00000183395,1375
11256,PMCHL2,ENSG00000169040,507
11257,PMCHL2,ENSG00000290836,95729
11258,PMEL,ENSG00000185664,19213
11259,PMEPA1,ENSG00000124225,63145
11260,PMFBP1,ENSG00000118557,64722
11261,PML,ENSG00000140464,53155
11262,PMM1,ENSG00000100417,12972
11263,PMM2,ENSG00000140650,73712
11264,PMP2,ENSG00000147588,7114
11265,PMP22,ENSG00000109099,42520
11266,PMPCA,ENSG00000165688,17363
11267,PMPCB,ENSG00000105819,34412
11268,PMS1,ENSG00000064933,93545
11269,PMS2,ENSG00000122512,38206
11270,PMS2P1,ENSG00000078319,7025
11271,PMS2P3,ENSG00000127957,5305
11272,PMS2P3,ENSG00000291092,37760
11273,PMVK,ENSG00000163344,11980
11274,PNCK,ENSG00000130822,19278
11275,PNISR,ENSG00000132424,27703
11276,PNKD,ENSG00000127838,77143
11277,PNKP,ENSG00000039650,18470
11278,PNLDC1,ENSG00000146453,20456
11279,PNLIP,ENSG00000175535,21925
11280,PNLIPRP1,ENSG00000187021,18791
11281,PNLIPRP2,ENSG00000266200,24191
11282,PNLIPRP3,ENSG00000203837,50111
11283,PNMA1,ENSG00000176903,2602
11284,PNMA2,ENSG00000240694,9392
11285,PNMA3,ENSG00000183837,4059
11286,PNMA5,ENSG00000198883,5293
11287,PNMT,ENSG00000141744,2495
11288,PNN,ENSG00000100941,8038
11289,PNO1,ENSG00000115946,18351
11290,PNOC,ENSG00000168081,26370
11291,PNP,ENSG00000198805,15103
11292,PNPLA1,ENSG00000180316,70753
11293,PNPLA2,ENSG00000177666,6660
11294,PNPLA3,ENSG00000100344,40697
11295,PNPLA4,ENSG00000006757,29493
11296,PNPLA5,ENSG00000100341,12336
11297,PNPLA6,ENSG00000032444,27761
11298,PNPLA7,ENSG00000130653,90451
11299,PNPLA8,ENSG00000135241,99250
11300,PNPO,ENSG00000108439,7803
11301,PNPT1,ENSG00000138035,59803
11302,PNRC2,ENSG00000189266,6624
11303,POC1A,ENSG00000164087,79465
11304,POC5,ENSG00000152359,43325
11305,PODN,ENSG00000174348,23450
11306,PODNL1,ENSG00000132000,22206
11307,PODXL,ENSG00000128567,57956
11308,PODXL2,ENSG00000114631,43618
11309,POF1B,ENSG00000124429,102322
11310,POFUT1,ENSG00000101346,30804
11311,POFUT2,ENSG00000186866,23971
11312,POGK,ENSG00000143157,16913
11313,POGLUT1,ENSG00000163389,25746
11314,POGZ,ENSG00000143442,56771
11315,POLA1,ENSG00000101868,303114
11316,POLA2,ENSG00000014138,44047
11317,POLB,ENSG00000070501,33355
11318,POLD1,ENSG00000062822,33815
11319,POLD2,ENSG00000106628,9728
11320,POLD3,ENSG00000077514,175267
11321,POLD4,ENSG00000175482,6201
11322,POLDIP2,ENSG00000004142,10895
11323,POLDIP3,ENSG00000100227,31242
11324,POLE,ENSG00000177084,63624
11325,POLE2,ENSG00000100479,44868
11326,POLE3,ENSG00000148229,3441
11327,POLE4,ENSG00000115350,11486
11328,POLG,ENSG00000140521,29664
11329,POLG2,ENSG00000256525,19270
11330,POLH,ENSG00000170734,44339
11331,POLI,ENSG00000101751,51750
11332,POLK,ENSG00000122008,98147
11333,POLL,ENSG00000166169,9389
11334,POLM,ENSG00000122678,10469
11335,POLN,ENSG00000130997,170204
11336,POLQ,ENSG00000051341,114558
11337,POLR1A,ENSG00000068654,85940
11338,POLR1B,ENSG00000125630,37904
11339,POLR1C,ENSG00000171453,52718
11340,POLR1D,ENSG00000186184,123496
11341,POLR1E,ENSG00000137054,17750
11342,POLR2A,ENSG00000181222,30251
11343,POLR2B,ENSG00000047315,53437
11344,POLR2C,ENSG00000102978,9350
11345,POLR2D,ENSG00000144231,14603
11346,POLR2E,ENSG00000099817,8807
11347,POLR2F,ENSG00000100142,89309
11348,POLR2G,ENSG00000168002,5146
11349,POLR2H,ENSG00000163882,6887
11350,POLR2I,ENSG00000105258,1505
11351,POLR2J,ENSG00000005075,5795
11352,POLR2J2,ENSG00000228049,6296
11353,POLR2J3,ENSG00000168255,34736
11354,POLR2J3,ENSG00000285437,10451
11355,POLR2K,ENSG00000147669,3381
11356,POLR2L,ENSG00000177700,5174
11357,POLR2M,ENSG00000255529,76068
11358,POLR3A,ENSG00000148606,76375
11359,POLR3B,ENSG00000013503,152451
11360,POLR3C,ENSG00000186141,20350
11361,POLR3D,ENSG00000168495,9469
11362,POLR3E,ENSG00000058600,37727
11363,POLR3F,ENSG00000132664,17771
11364,POLR3G,ENSG00000113356,42810
11365,POLR3GL,ENSG00000121851,14159
11366,POLR3H,ENSG00000100413,18808
11367,POLR3K,ENSG00000161980,7202
11368,POLRMT,ENSG00000099821,16317
11369,POM121,ENSG00000196313,72092
11370,POM121C,ENSG00000272391,69514
11371,POM121L10P,ENSG00000224124,1285
11372,POM121L12,ENSG00000221900,1293
11373,POM121L1P,ENSG00000183169,1835
11374,POM121L2,ENSG00000158553,26371
11375,POM121L4P,ENSG00000217261,9010
11376,POMC,ENSG00000115138,8051
11377,POMP,ENSG00000132963,19895
11378,POMT1,ENSG00000130714,21018
11379,POMT2,ENSG00000009830,45928
11380,POMZP3,ENSG00000146707,17294
11381,PON1,ENSG00000005421,26857
11382,PON2,ENSG00000105854,30468
11383,POP1,ENSG00000104356,42543
11384,POP4,ENSG00000105171,10955
11385,POP5,ENSG00000167272,2639
11386,POP7,ENSG00000172336,1366
11387,POPDC2,ENSG00000121577,28868
11388,POPDC3,ENSG00000132429,22115
11389,POR,ENSG00000127948,87656
11390,PORCN,ENSG00000102312,11856
11391,POSTN,ENSG00000133110,36262
11392,POT1,ENSG00000128513,107598
11393,POTEA,ENSG00000188877,71036
11394,POTEC,ENSG00000183206,36262
11395,POTED,ENSG00000166351,36047
11396,POTEE,ENSG00000188219,55743
11397,POTEF,ENSG00000196604,55688
11398,POTEG,ENSG00000187537,31856
11399,POTEH,ENSG00000198062,31606
11400,POTEM,ENSG00000222036,36319
11401,POU1F1,ENSG00000064835,17181
11402,POU2AF1,ENSG00000110777,103376
11403,POU2F1,ENSG00000143190,206470
11404,POU2F2,ENSG00000028277,110476
11405,POU3F1,ENSG00000185668,2965
11406,POU3F2,ENSG00000184486,4885
11407,POU3F3,ENSG00000198914,5288
11408,POU3F4,ENSG00000196767,3838
11409,POU4F1,ENSG00000152192,5191
11410,POU4F3,ENSG00000091010,2890
11411,POU5F1,ENSG00000204531,16395
11412,POU5F1B,ENSG00000212993,97884
11413,POU5F1P3,ENSG00000235602,1078
11414,POU5F1P4,ENSG00000237872,1085
11415,POU5F2,ENSG00000248483,8381
11416,POU6F1,ENSG00000184271,31127
11417,POU6F2,ENSG00000106536,515187
11418,PP12613,ENSG00000226757,4226
11419,PPA1,ENSG00000180817,31077
11420,PPA2,ENSG00000138777,104991
11421,PPARA,ENSG00000186951,93235
11422,PPARD,ENSG00000112033,85634
11423,PPARG,ENSG00000132170,146989
11424,PPARGC1A,ENSG00000109819,149049
11425,PPARGC1B,ENSG00000155846,124725
11426,PPAT,ENSG00000128059,42254
11427,PPBP,ENSG00000163736,2311
11428,PPBPP2,ENSG00000248848,780
11429,PPBPP2,ENSG00000290910,1362
11430,PPCDC,ENSG00000138621,93877
11431,PPCS,ENSG00000127125,17269
11432,PPDPF,ENSG00000125534,6323
11433,PPEF1,ENSG00000086717,152013
11434,PPEF2,ENSG00000156194,42708
11435,PPFIA1,ENSG00000131626,114623
11436,PPFIA2,ENSG00000139220,501579
11437,PPFIA3,ENSG00000177380,31483
11438,PPFIBP1,ENSG00000110841,172134
11439,PPFIBP2,ENSG00000166387,143830
11440,PPHLN1,ENSG00000134283,221269
11441,PPIA,ENSG00000196262,27885
11442,PPIAL4A,ENSG00000263353,760
11443,PPIAL4E,ENSG00000271567,760
11444,PPIAL4F,ENSG00000279782,760
11445,PPIAL4G,ENSG00000236334,755
11446,PPIB,ENSG00000166794,7395
11447,PPIC,ENSG00000168938,13476
11448,PPID,ENSG00000171497,14270
11449,PPIE,ENSG00000084072,71733
11450,PPIEL,ENSG00000243970,26870
11451,PPIEL,ENSG00000291129,37419
11452,PPIF,ENSG00000108179,7866
11453,PPIG,ENSG00000138398,57065
11454,PPIH,ENSG00000171960,18424
11455,PPIL1,ENSG00000137168,19977
11456,PPIL2,ENSG00000100023,34016
11457,PPIL3,ENSG00000240344,18397
11458,PPIL4,ENSG00000131013,41549
11459,PPIL6,ENSG00000185250,50957
11460,PPIP5K1,ENSG00000168781,56747
11461,PPIP5K2,ENSG00000145725,92651
11462,PPL,ENSG00000118898,78235
11463,PPM1A,ENSG00000100614,53336
11464,PPM1B,ENSG00000138032,76416
11465,PPM1D,ENSG00000170836,66088
11466,PPM1E,ENSG00000175175,229326
11467,PPM1F,ENSG00000100034,33424
11468,PPM1G,ENSG00000115241,28397
11469,PPM1H,ENSG00000111110,291157
11470,PPM1J,ENSG00000155367,5339
11471,PPM1K,ENSG00000163644,27150
11472,PPM1L,ENSG00000163590,323301
11473,PPM1M,ENSG00000164088,4841
11474,PPM1N,ENSG00000213889,14353
11475,PPME1,ENSG00000214517,83437
11476,PPOX,ENSG00000143224,11958
11477,PPP1CA,ENSG00000172531,23003
11478,PPP1CB,ENSG00000213639,51301
11479,PPP1R10,ENSG00000204569,18200
11480,PPP1R11,ENSG00000204619,3625
11481,PPP1R12A,ENSG00000058272,161898
11482,PPP1R12B,ENSG00000077157,244008
11483,PPP1R12C,ENSG00000125503,26724
11484,PPP1R13B,ENSG00000088808,114381
11485,PPP1R13L,ENSG00000104881,26712
11486,PPP1R14A,ENSG00000167641,5296
11487,PPP1R14B,ENSG00000173457,2465
11488,PPP1R14C,ENSG00000198729,107349
11489,PPP1R14D,ENSG00000166143,13259
11490,PPP1R15A,ENSG00000087074,3848
11491,PPP1R15B,ENSG00000158615,15396
11492,PPP1R16A,ENSG00000160972,24153
11493,PPP1R16B,ENSG00000101445,117328
11494,PPP1R17,ENSG00000106341,21241
11495,PPP1R18,ENSG00000146112,11507
11496,PPP1R1A,ENSG00000135447,13273
11497,PPP1R1B,ENSG00000131771,9887
11498,PPP1R1C,ENSG00000150722,177158
11499,PPP1R2,ENSG00000184203,28959
11500,PPP1R21,ENSG00000162869,74794
11501,PPP1R26,ENSG00000196422,9815
11502,PPP1R27,ENSG00000182676,1559
11503,PPP1R35,ENSG00000160813,1216
11504,PPP1R36,ENSG00000165807,39462
11505,PPP1R37,ENSG00000104866,56682
11506,PPP1R3A,ENSG00000154415,199144
11507,PPP1R3B,ENSG00000173281,15320
11508,PPP1R3C,ENSG00000119938,4630
11509,PPP1R3D,ENSG00000132825,3643
11510,PPP1R3F,ENSG00000049769,31669
11511,PPP1R3G,ENSG00000219607,4147
11512,PPP1R42,ENSG00000178125,92506
11513,PPP1R7,ENSG00000115685,34077
11514,PPP1R8,ENSG00000117751,20895
11515,PPP1R9A,ENSG00000158528,389214
11516,PPP1R9B,ENSG00000108819,16941
11517,PPP2CB,ENSG00000104695,39858
11518,PPP2R1A,ENSG00000105568,58583
11519,PPP2R1B,ENSG00000137713,39482
11520,PPP2R2B,ENSG00000156475,504043
11521,PPP2R2C,ENSG00000074211,243023
11522,PPP2R2D,ENSG00000175470,58827
11523,PPP2R3A,ENSG00000073711,182167
11524,PPP2R3B,ENSG00000167393,53023
11525,PPP2R3B,ENSG00000292327,53023
11526,PPP2R3C,ENSG00000092020,37051
11527,PPP2R5A,ENSG00000066027,76444
11528,PPP2R5B,ENSG00000068971,16923
11529,PPP2R5C,ENSG00000078304,166281
11530,PPP2R5D,ENSG00000112640,27790
11531,PPP2R5E,ENSG00000154001,172014
11532,PPP3CA,ENSG00000138814,324870
11533,PPP3CB,ENSG00000107758,59592
11534,PPP3R1,ENSG00000221823,77381
11535,PPP3R2,ENSG00000188386,3418
11536,PPP4C,ENSG00000149923,9399
11537,PPP4R1,ENSG00000154845,68450
11538,PPP4R2,ENSG00000163605,72396
11539,PPP4R4,ENSG00000119698,133607
11540,PPP5C,ENSG00000011485,45895
11541,PPP6C,ENSG00000119414,43367
11542,PPP6R1,ENSG00000105063,29239
11543,PPP6R2,ENSG00000100239,101787
11544,PPP6R3,ENSG00000110075,154604
11545,DESI2,ENSG00000121644,55931
11546,DESI1,ENSG00000100418,23016
11547,PPRC1,ENSG00000148840,17340
11548,PPT1,ENSG00000131238,24551
11549,PPT2,ENSG00000221988,10238
11550,PPTC7,ENSG00000196850,50074
11551,PPWD1,ENSG00000113593,24314
11552,PPY,ENSG00000108849,1673
11553,PQBP1,ENSG00000102103,13206
11554,PRADC1,ENSG00000135617,5230
11555,PRAM1,ENSG00000133246,12585
11556,PRAME,ENSG00000185686,11661
11557,PRAMEF1,ENSG00000116721,5232
11558,PRAMEF10,ENSG00000187545,5375
11559,PRAMEF11,ENSG00000239810,6806
11560,PRAMEF12,ENSG00000116726,4169
11561,PRAMEF13,ENSG00000279169,5222
11562,PRAMEF14,ENSG00000204481,5243
11563,PRAMEF17,ENSG00000204479,2998
11564,PRAMEF18,ENSG00000279804,3460
11565,PRAMEF2,ENSG00000120952,4824
11566,PRAMEF20,ENSG00000204478,10879
11567,PRAMEF4,ENSG00000243073,6990
11568,PRAMEF6,ENSG00000232423,9109
11569,PRAMEF8,ENSG00000182330,3834
11570,PRB1,ENSG00000251655,3769
11571,PRB2,ENSG00000121335,109502
11572,PRB3,ENSG00000197870,3794
11573,PRB4,ENSG00000230657,3360
